Molecule Name	Molecule Structure	Molecule Formula	Precursor charge	Precursor m/z (native)	Precursor m/z (reduced)	Product Name	Product Formula	Product m/z (native)	Product m/z (reduced)	Product Charge
4_2_0_0_a	(J(N(H(H(H(H))))))	C40H66O30N2	1	1073.388438	1075.404088	N(1)	C8H13N1O5	204.087202533	204.087202533	1
4_2_0_0_a	(J(N(H(H(H(H))))))	C40H66O30N2	1	1073.388438	1075.404088	H(2)	C12H20N0O10	325.113476863	325.113476863	1
4_2_0_0_a	(J(N(H(H(H(H))))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)N(1)	C16H26N2O10	425.177135066	427.192785066	1
4_2_0_0_a	(J(N(H(H(H(H))))))	C40H66O30N2	1	1073.388438	1075.404088	N(1)H(1)	C14H23N1O10	366.1400259645	366.1400259645	1
4_2_0_0_a	(J(N(H(H(H(H))))))	C40H66O30N2	1	1073.388438	1075.404088	H(3)	C18H30N0O15	487.16630029450005	487.16630029450005	1
4_2_0_0_a	(J(N(H(H(H(H))))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)N(1)H(1)	C22H36N2O15	587.2299584975	589.2456084975	1
4_2_0_0_a	(J(N(H(H(H(H))))))	C40H66O30N2	1	1073.388438	1075.404088	N(1)H(2)	C20H33N1O15	528.192849396	528.192849396	1
4_2_0_0_a	(J(N(H(H(H(H))))))	C40H66O30N2	1	1073.388438	1075.404088	H(4)	C24H40N0O20	649.219123726	649.219123726	1
4_2_0_0_a	(J(N(H(H(H(H))))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)N(1)H(2)	C28H46N2O20	749.2827819290001	751.298431929	1
4_2_0_0_a	(J(N(H(H(H(H))))))	C40H66O30N2	1	1073.388438	1075.404088	N(1)H(3)	C26H43N1O20	690.2456728275	690.2456728275	1
4_2_0_0_a	(J(N(H(H(H(H))))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)N(1)H(3)	C34H56N2O25	911.3356053605	913.3512553605001	1
4_2_0_0_a	(J(N(H(H(H(H))))))	C40H66O30N2	1	1073.388438	1075.404088	N(1)H(4)	C32H53N1O25	852.298496259	852.298496259	1
4_2_0_0_b	(J(N(H(H(H)(H)))))	C40H66O30N2	1	1073.388438	1075.404088	H(1)	C6H10N0O5	163.06065343150001	163.06065343150001	1
4_2_0_0_b	(J(N(H(H(H)(H)))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)	C8H13N1O5	222.097762533	224.113412533	1
4_2_0_0_b	(J(N(H(H(H)(H)))))	C40H66O30N2	1	1073.388438	1075.404088	N(1)	C8H13N1O5	204.087202533	204.087202533	1
4_2_0_0_b	(J(N(H(H(H)(H)))))	C40H66O30N2	1	1073.388438	1075.404088	H(2)	C12H20N0O10	325.113476863	325.113476863	1
4_2_0_0_b	(J(N(H(H(H)(H)))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)N(1)	C16H26N2O10	425.177135066	427.192785066	1
4_2_0_0_b	(J(N(H(H(H)(H)))))	C40H66O30N2	1	1073.388438	1075.404088	N(1)H(1)	C14H23N1O10	366.1400259645	366.1400259645	1
4_2_0_0_b	(J(N(H(H(H)(H)))))	C40H66O30N2	1	1073.388438	1075.404088	H(3)	C18H30N0O15	487.16630029450005	487.16630029450005	1
4_2_0_0_b	(J(N(H(H(H)(H)))))	C40H66O30N2	1	1073.388438	1075.404088	H(3)	C18H30N0O15	487.16630029450005	487.16630029450005	1
4_2_0_0_b	(J(N(H(H(H)(H)))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)N(1)H(1)	C22H36N2O15	587.2299584975	589.2456084975	1
4_2_0_0_b	(J(N(H(H(H)(H)))))	C40H66O30N2	1	1073.388438	1075.404088	H(4)	C24H40N0O20	649.219123726	649.219123726	1
4_2_0_0_b	(J(N(H(H(H)(H)))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)N(1)H(2)	C28H46N2O20	749.2827819290001	751.298431929	1
4_2_0_0_b	(J(N(H(H(H)(H)))))	C40H66O30N2	1	1073.388438	1075.404088	N(1)H(3)	C26H43N1O20	690.2456728275	690.2456728275	1
4_2_0_0_b	(J(N(H(H(H)(H)))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)N(1)H(3)	C34H56N2O25	911.3356053605	913.3512553605001	1
4_2_0_0_b	(J(N(H(H(H)(H)))))	C40H66O30N2	1	1073.388438	1075.404088	N(1)H(4)	C32H53N1O25	852.298496259	852.298496259	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	F(1)	C6H10N0O4	147.06573880940002	147.06573880940002	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	H(1)	C6H10N0O5	163.06065343150001	163.06065343150001	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	J(1)	C8H13N1O5	222.097762533	224.113412533	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	N(1)	C8H13N1O5	204.087202533	204.087202533	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	H(2)	C12H20N0O10	325.113476863	325.113476863	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	H(1)N(1)	C14H23N1O10	366.1400259645	366.1400259645	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	J(1)N(1)	C16H26N2O10	425.177135066	427.192785066	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	N(1)F(1)	C14H23N1O9	350.1451113424	350.1451113424	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	N(1)H(1)	C14H23N1O10	366.1400259645	366.1400259645	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	H(2)N(1)	C20H33N1O15	528.192849396	528.192849396	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	H(1)N(1)F(1)	C20H33N1O14	512.1979347739	512.1979347739	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	J(1)N(1)H(1)	C22H36N2O15	587.2299584975	589.2456084975	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	N(1)H(2)	C20H33N1O15	528.192849396	528.192849396	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	H(2)N(1)F(1)	C26H43N1O19	674.2507582054001	674.2507582054001	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	J(1)N(1)H(2)	C28H46N2O20	749.2827819290001	751.298431929	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	N(2)H(2)	C28H46N2O20	731.272221929	731.272221929	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	J(1)N(2)H(2)	C36H59N3O25	952.362154462	954.3778044620001	1
2_3_1_0_b	(J(N(H(H(N(F))))))	C42H69O29N3	1	1098.420072	1100.435722	N(2)H(2)F(1)	C34H56N2O24	877.3301307384	877.3301307384	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	H(1)	C6H10N0O5	163.06065343150001	163.06065343150001	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	J(1)	C8H13N1O5	222.097762533	224.113412533	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	N(1)	C8H13N1O5	204.087202533	204.087202533	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	H(2)	C12H20N0O10	325.113476863	325.113476863	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	H(1)N(1)	C14H23N1O10	366.1400259645	366.1400259645	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	J(1)N(1)	C16H26N2O10	425.177135066	427.192785066	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	N(1)H(1)	C14H23N1O10	366.1400259645	366.1400259645	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	H(2)N(1)	C20H33N1O15	528.192849396	528.192849396	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	H(2)N(1)	C20H33N1O15	528.192849396	528.192849396	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	J(1)N(1)H(1)	C22H36N2O15	587.2299584975	589.2456084975	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	N(1)H(2)	C20H33N1O15	528.192849396	528.192849396	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	H(3)N(1)	C26H43N1O20	690.2456728275	690.2456728275	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	J(1)N(1)H(2)	C28H46N2O20	749.2827819290001	751.298431929	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	N(2)H(2)	C28H46N2O20	731.272221929	731.272221929	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	J(1)N(2)H(2)	C36H59N3O25	952.362154462	954.3778044620001	1
3_3_0_0_a	(J(N(H(H(N(H))))))	C42H69O30N3	1	1114.4149869999999	1116.430637	N(2)H(3)	C34H56N2O25	893.3250453605001	893.3250453605001	1
2_4_0_0_a	(J(N(H(H(N)(N)))))	C44H72O30N4	1	1155.441536	1157.457186	H(1)	C6H10N0O5	163.06065343150001	163.06065343150001	1
2_4_0_0_a	(J(N(H(H(N)(N)))))	C44H72O30N4	1	1155.441536	1157.457186	J(1)	C8H13N1O5	222.097762533	224.113412533	1
2_4_0_0_a	(J(N(H(H(N)(N)))))	C44H72O30N4	1	1155.441536	1157.457186	N(1)	C8H13N1O5	204.087202533	204.087202533	1
2_4_0_0_a	(J(N(H(H(N)(N)))))	C44H72O30N4	1	1155.441536	1157.457186	H(1)N(1)	C14H23N1O10	366.1400259645	366.1400259645	1
2_4_0_0_a	(J(N(H(H(N)(N)))))	C44H72O30N4	1	1155.441536	1157.457186	J(1)N(1)	C16H26N2O10	425.177135066	427.192785066	1
2_4_0_0_a	(J(N(H(H(N)(N)))))	C44H72O30N4	1	1155.441536	1157.457186	N(1)H(1)	C14H23N1O10	366.1400259645	366.1400259645	1
2_4_0_0_a	(J(N(H(H(N)(N)))))	C44H72O30N4	1	1155.441536	1157.457186	H(2)N(1)	C20H33N1O15	528.192849396	528.192849396	1
2_4_0_0_a	(J(N(H(H(N)(N)))))	C44H72O30N4	1	1155.441536	1157.457186	H(1)N(2)	C22H36N2O15	569.2193984975	569.2193984975	1
2_4_0_0_a	(J(N(H(H(N)(N)))))	C44H72O30N4	1	1155.441536	1157.457186	J(1)N(1)H(1)	C22H36N2O15	587.2299584975	589.2456084975	1
2_4_0_0_a	(J(N(H(H(N)(N)))))	C44H72O30N4	1	1155.441536	1157.457186	H(2)N(2)	C28H46N2O20	731.272221929	731.272221929	1
2_4_0_0_a	(J(N(H(H(N)(N)))))	C44H72O30N4	1	1155.441536	1157.457186	J(1)N(1)H(2)	C28H46N2O20	749.2827819290001	751.298431929	1
2_4_0_0_a	(J(N(H(H(N)(N)))))	C44H72O30N4	1	1155.441536	1157.457186	N(2)H(2)	C28H46N2O20	731.272221929	731.272221929	1
2_4_0_0_a	(J(N(H(H(N)(N)))))	C44H72O30N4	1	1155.441536	1157.457186	J(1)N(2)H(2)	C36H59N3O25	952.362154462	954.3778044620001	1
2_4_0_0_a	(J(N(H(H(N)(N)))))	C44H72O30N4	1	1155.441536	1157.457186	N(3)H(2)	C36H59N3O25	934.3515944620001	934.3515944620001	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	H(1)	C6H10N0O5	163.06065343150001	163.06065343150001	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)	C8H13N1O5	222.097762533	224.113412533	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	N(1)	C8H13N1O5	204.087202533	204.087202533	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	H(2)	C12H20N0O10	325.113476863	325.113476863	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)N(1)	C16H26N2O10	425.177135066	427.192785066	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	H(3)	C18H30N0O15	487.16630029450005	487.16630029450005	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	H(3)	C18H30N0O15	487.16630029450005	487.16630029450005	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)N(1)H(1)	C22H36N2O15	587.2299584975	589.2456084975	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	N(1)H(2)	C20H33N1O15	528.192849396	528.192849396	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	H(4)	C24H40N0O20	649.219123726	649.219123726	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)N(1)H(2)	C28H46N2O20	749.2827819290001	751.298431929	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	N(1)H(3)	C26H43N1O20	690.2456728275	690.2456728275	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	N(1)H(3)	C26H43N1O20	690.2456728275	690.2456728275	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)N(1)H(3)	C34H56N2O25	911.3356053605	913.3512553605001	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	J(1)N(1)H(3)	C34H56N2O25	911.3356053605	913.3512553605001	1
4_2_0_0_c	(J(N(H(H)(H(H)))))	C40H66O30N2	1	1073.388438	1075.404088	N(1)H(4)	C32H53N1O25	852.298496259	852.298496259	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	H(1)	C6H10N0O5	163.06065343150001	163.06065343150001	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	J(1)	C8H13N1O5	222.097762533	224.113412533	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	N(1)	C8H13N1O5	204.087202533	204.087202533	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	H(2)	C12H20N0O10	325.113476863	325.113476863	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	H(1)N(1)	C14H23N1O10	366.1400259645	366.1400259645	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	J(1)N(1)	C16H26N2O10	425.177135066	427.192785066	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	H(2)N(1)	C20H33N1O15	528.192849396	528.192849396	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	H(3)	C18H30N0O15	487.16630029450005	487.16630029450005	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	J(1)N(1)H(1)	C22H36N2O15	587.2299584975	589.2456084975	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	N(1)H(2)	C20H33N1O15	528.192849396	528.192849396	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	H(3)N(1)	C26H43N1O20	690.2456728275	690.2456728275	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	J(1)N(1)H(2)	C28H46N2O20	749.2827819290001	751.298431929	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	N(2)H(2)	C28H46N2O20	731.272221929	731.272221929	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	N(1)H(3)	C26H43N1O20	690.2456728275	690.2456728275	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	J(1)N(2)H(2)	C36H59N3O25	952.362154462	954.3778044620001	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	J(1)N(1)H(3)	C34H56N2O25	911.3356053605	913.3512553605001	1
3_3_0_0_b	(J(N(H(H)(H(N)))))	C42H69O30N3	1	1114.4149869999999	1116.430637	N(2)H(3)	C34H56N2O25	893.3250453605001	893.3250453605001	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	H(1)	C6H10N0O5	163.06065343150001	163.06065343150001	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	J(1)	C8H13N1O5	222.097762533	224.113412533	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	N(1)	C8H13N1O5	204.087202533	204.087202533	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	X(1)	C5H8N0O4	133.05008874520001	133.05008874520001	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	J(1)N(1)	C16H26N2O10	425.177135066	427.192785066	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	H(3)	C18H30N0O15	487.16630029450005	487.16630029450005	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	H(2)X(1)	C17H28N0O14	457.1557356082	457.1557356082	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	H(3)X(1)	C23H38N0O19	619.2085590397	619.2085590397	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	J(1)N(1)H(2)	C28H46N2O20	749.2827819290001	751.298431929	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	J(1)N(1)H(1)X(1)	C27H44N2O19	719.2722172427	721.2878672427	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	N(1)H(3)	C26H43N1O20	690.2456728275	690.2456728275	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	N(1)H(2)X(1)	C25H41N1O19	660.2351081412	660.2351081412	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	J(1)N(1)H(3)	C34H56N2O25	911.3356053605	913.3512553605001	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	J(1)N(1)H(2)X(1)	C33H54N2O24	881.3250406742001	883.3406906742	1
3_2_0_0_0_1_a	(J(N(H(H)(H)(X))))	C39H64O29N2	1	1043.377873	1045.393523	N(1)H(3)X(1)	C31H51N1O24	822.2879315727	822.2879315727	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	H(1)	C6H10N0O5	163.06065343150001	163.06065343150001	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	J(1)	C8H13N1O5	222.097762533	224.113412533	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	N(1)	C8H13N1O5	204.087202533	204.087202533	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	X(1)	C5H8N0O4	133.05008874520001	133.05008874520001	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	H(2)	C12H20N0O10	325.113476863	325.113476863	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	H(1)X(1)	C11H18N0O9	295.1029121767	295.1029121767	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	J(1)N(1)	C16H26N2O10	425.177135066	427.192785066	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	H(3)	C18H30N0O15	487.16630029450005	487.16630029450005	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	H(2)X(1)	C17H28N0O14	457.1557356082	457.1557356082	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	J(1)N(1)H(1)	C22H36N2O15	587.2299584975	589.2456084975	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	N(1)H(1)X(1)	C19H31N1O14	498.1822847097	498.1822847097	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	H(3)X(1)	C23H38N0O19	619.2085590397	619.2085590397	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	J(1)N(1)H(2)	C28H46N2O20	749.2827819290001	751.298431929	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	J(1)N(1)H(1)X(1)	C27H44N2O19	719.2722172427	721.2878672427	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	N(1)H(3)	C26H43N1O20	690.2456728275	690.2456728275	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	N(1)H(2)X(1)	C25H41N1O19	660.2351081412	660.2351081412	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	J(1)N(1)H(3)	C34H56N2O25	911.3356053605	913.3512553605001	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	J(1)N(1)H(2)X(1)	C33H54N2O24	881.3250406742001	883.3406906742	1
3_2_0_0_0_1_b	(J(N(H(X)(H(H)))))	C39H64O29N2	1	1043.377873	1045.393523	N(1)H(3)X(1)	C31H51N1O24	822.2879315727	822.2879315727	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	H(1)	C6H10N0O5	163.06065343150001	163.06065343150001	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	J(1)	C8H13N1O5	222.097762533	224.113412533	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	N(1)	C8H13N1O5	204.087202533	204.087202533	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	X(1)	C5H8N0O4	133.05008874520001	133.05008874520001	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	H(1)N(1)	C14H23N1O10	366.1400259645	366.1400259645	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	H(1)X(1)	C11H18N0O9	295.1029121767	295.1029121767	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	J(1)N(1)	C16H26N2O10	425.177135066	427.192785066	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	H(2)N(1)	C20H33N1O15	528.192849396	528.192849396	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	H(2)X(1)	C17H28N0O14	457.1557356082	457.1557356082	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	J(1)N(1)H(1)	C22H36N2O15	587.2299584975	589.2456084975	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	N(1)H(1)X(1)	C19H31N1O14	498.1822847097	498.1822847097	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	H(2)X(1)N(1)	C25H41N1O19	660.2351081412	660.2351081412	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	J(1)N(1)H(2)	C28H46N2O20	749.2827819290001	751.298431929	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	J(1)N(1)H(1)X(1)	C27H44N2O19	719.2722172427	721.2878672427	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	N(2)H(2)	C28H46N2O20	731.272221929	731.272221929	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	N(1)H(2)X(1)	C25H41N1O19	660.2351081412	660.2351081412	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	J(1)N(2)H(2)	C36H59N3O25	952.362154462	954.3778044620001	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	J(1)N(1)H(2)X(1)	C33H54N2O24	881.3250406742001	883.3406906742	1
2_3_0_0_0_1_a	(J(N(H(X)(H(N)))))	C41H67O29N3	1	1084.4044219999998	1086.420072	N(2)H(2)X(1)	C33H54N2O24	863.3144806742	863.3144806742	1
4_2_1_0_a	(J(F)(N(H(H(H(H))))))	C46H76O34N2	2	610.227089	611.234914	F(1)	C6H10N0O4	147.06573880940002	147.06573880940002	1
4_2_1_0_a	(J(F)(N(H(H(H(H))))))	C46H76O34N2	2	610.227089	611.234914	H(1)	C6H10N0O5	163.06065343150001	163.06065343150001	1
